ChangeN,ChangeC,PB,Tmax,Tmin,Tave,Crop,WPCT,WPNT,FCT,FNT,RCT,RNT,SCCT,SCNT,IrrigationCT,IrrigationNT,ST,Latitude,Longitude,NTyear
-0.272727273,0,-287.2853323,39.06086977,6.237086634,26.63333273,wheat.winter,1,1,0,0,0,0,0,1,0,0,4,31.53,75.91,1
-0.05,0,-350.3486031,40.09928648,6.935515373,26.0666666,wheat.winter,1,1,1,1,0,0,0,0,0,0,4,31.53,75.91,2
-0.125,0,-350.3486031,40.09928648,6.935515373,26.0666666,wheat.winter,1,1,1,1,0,0,0,0,0,0,4,31.53,75.91,2
-0.210526316,0,-350.3486031,40.09928648,6.935515373,26.0666666,wheat.winter,1,1,1,1,0,0,0,0,0,0,4,31.53,75.91,2
-0.214285714,0,-350.3486031,40.09928648,6.935515373,26.0666666,wheat.winter,1,1,1,1,0,0,0,0,0,0,4,31.53,75.91,2
-0.272727273,0,-350.3486031,40.09928648,6.935515373,26.0666666,wheat.winter,1,1,0,0,0,0,0,0,0,0,4,31.53,75.91,2
-0.2,0,-350.3486031,40.09928648,6.935515373,26.0666666,wheat.winter,1,1,1,1,0,0,0,1,0,0,4,31.53,75.91,2
-0.125,0,-350.3486031,40.09928648,6.935515373,26.0666666,wheat.winter,1,1,1,1,0,0,0,1,0,0,4,31.53,75.91,2
-0.368421053,0,-350.3486031,40.09928648,6.935515373,26.0666666,wheat.winter,1,1,1,1,0,0,0,1,0,0,4,31.53,75.91,2
0,0,-350.3486031,40.09928648,6.935515373,26.0666666,wheat.winter,1,1,1,1,0,0,0,1,0,0,4,31.53,75.91,2
-0.090909091,0,-350.3486031,40.09928648,6.935515373,26.0666666,wheat.winter,1,1,0,0,0,0,0,1,0,0,4,31.53,75.91,2
0,0,-153.5437096,38.21094931,6.193155104,25.9000001,wheat.winter,1,1,1,1,0,0,0,0,0,0,4,31.53,75.91,3
-0.1,0,-153.5437096,38.21094931,6.193155104,25.9000001,wheat.winter,1,1,1,1,0,0,0,0,0,0,4,31.53,75.91,3
-0.125,0,-153.5437096,38.21094931,6.193155104,25.9000001,wheat.winter,1,1,1,1,0,0,0,0,0,0,4,31.53,75.91,3
-0.125,0,-153.5437096,38.21094931,6.193155104,25.9000001,wheat.winter,1,1,1,1,0,0,0,0,0,0,4,31.53,75.91,3
-0.2,0,-153.5437096,38.21094931,6.193155104,25.9000001,wheat.winter,1,1,0,0,0,0,0,0,0,0,4,31.53,75.91,3
0.125,1,-153.5437096,38.21094931,6.193155104,25.9000001,wheat.winter,1,1,1,1,0,0,0,1,0,0,4,31.53,75.91,3
0,0,-153.5437096,38.21094931,6.193155104,25.9000001,wheat.winter,1,1,1,1,0,0,0,1,0,0,4,31.53,75.91,3
0,0,-153.5437096,38.21094931,6.193155104,25.9000001,wheat.winter,1,1,1,1,0,0,0,1,0,0,4,31.53,75.91,3
0.125,1,-153.5437096,38.21094931,6.193155104,25.9000001,wheat.winter,1,1,1,1,0,0,0,1,0,0,4,31.53,75.91,3
0.4,1,-153.5437096,38.21094931,6.193155104,25.9000001,wheat.winter,1,1,0,0,0,0,0,1,0,0,4,31.53,75.91,3
-0.2,0,-301.1947834,36.05556956,4.677711241,24.94999997,wheat.winter,1,1,1,1,0,0,0,0,0,0,4,31.53,75.91,4
-0.266666667,0,-301.1947834,36.05556956,4.677711241,24.94999997,wheat.winter,1,1,1,1,0,0,0,0,0,0,4,31.53,75.91,4
-0.3,0,-301.1947834,36.05556956,4.677711241,24.94999997,wheat.winter,1,1,1,1,0,0,0,0,0,0,4,31.53,75.91,4
-0.428571429,0,-301.1947834,36.05556956,4.677711241,24.94999997,wheat.winter,1,1,1,1,0,0,0,0,0,0,4,31.53,75.91,4
-0.5,0,-301.1947834,36.05556956,4.677711241,24.94999997,wheat.winter,1,1,0,0,0,0,0,0,0,0,4,31.53,75.91,4
0.2,1,-301.1947834,36.05556956,4.677711241,24.94999997,wheat.winter,1,1,1,1,0,0,0,1,0,0,4,31.53,75.91,4
0,0,-301.1947834,36.05556956,4.677711241,24.94999997,wheat.winter,1,1,1,1,0,0,0,1,0,0,4,31.53,75.91,4
0.15,1,-301.1947834,36.05556956,4.677711241,24.94999997,wheat.winter,1,1,1,1,0,0,0,1,0,0,4,31.53,75.91,4
0.214285714,1,-301.1947834,36.05556956,4.677711241,24.94999997,wheat.winter,1,1,1,1,0,0,0,1,0,0,4,31.53,75.91,4
0.1,1,-301.1947834,36.05556956,4.677711241,24.94999997,wheat.winter,1,1,0,0,0,0,0,1,0,0,4,31.53,75.91,4
-0.029411765,0,-373.6922887,39.44091403,5.654007942,26.20000013,wheat.winter,1,1,1,1,0,0,0,0,0,0,4,31.53,75.91,5
-0.03125,0,-373.6922887,39.44091403,5.654007942,26.20000013,wheat.winter,1,1,1,1,0,0,0,0,0,0,4,31.53,75.91,5
-0.064516129,0,-373.6922887,39.44091403,5.654007942,26.20000013,wheat.winter,1,1,1,1,0,0,0,0,0,0,4,31.53,75.91,5
-0.225806452,0,-373.6922887,39.44091403,5.654007942,26.20000013,wheat.winter,1,1,1,1,0,0,0,0,0,0,4,31.53,75.91,5
-0.5,0,-373.6922887,39.44091403,5.654007942,26.20000013,wheat.winter,1,1,0,0,0,0,0,0,0,0,4,31.53,75.91,5
0.323529412,1,-373.6922887,39.44091403,5.654007942,26.20000013,wheat.winter,1,1,1,1,0,0,0,1,0,0,4,31.53,75.91,5
0.15625,1,-373.6922887,39.44091403,5.654007942,26.20000013,wheat.winter,1,1,1,1,0,0,0,1,0,0,4,31.53,75.91,5
0.032258065,1,-373.6922887,39.44091403,5.654007942,26.20000013,wheat.winter,1,1,1,1,0,0,0,1,0,0,4,31.53,75.91,5
0.032258065,1,-373.6922887,39.44091403,5.654007942,26.20000013,wheat.winter,1,1,1,1,0,0,0,1,0,0,4,31.53,75.91,5
0.25,1,-373.6922887,39.44091403,5.654007942,26.20000013,wheat.winter,1,1,0,0,0,0,0,1,0,0,4,31.53,75.91,5
0.000908265,1,350.1636851,23.45140814,3.307035139,11.6,wheat.winter,1,0,3,3,0,0,3,3,2,2,7,52.58,0.87,1
-0.033333333,0,210.9020542,22.17271571,1.209240641,10.81999991,wheat.winter,1,0,3,3,0,0,3,3,2,2,7,52.58,0.87,2
-0.010227273,0,191.1285134,22.84738061,2.179842061,11.5500001,wheat.winter,1,0,3,3,0,0,3,3,2,2,7,52.58,0.87,3
0.23553719,1,-452.4380993,27.26347825,6.705917358,23.06666692,maize,1,1,1,1,0,0,0,1,2,2,7,-17.62,31.17,7
-0.270833333,0,-118.7771574,32.77286062,12.24746501,19.52857154,maize,1,1,1,1,0,0,0,1,1,1,8,20.73,-101.32,7
-0.280821918,0,-118.7771574,32.77286062,12.24746501,19.52857154,maize,1,1,1,1,0,0,0,1,1,1,8,20.73,-101.32,7
0.024842371,1,101.0601097,28.76992699,-0.269780191,15.0571429,maize,2,2,0,1,0,0,3,3,2,2,4,42.4,-85.4,1
-0.035512897,0,159.1818177,29.00604655,-1.229154714,16.67142878,maize,2,2,0,1,1,1,3,3,2,2,4,42.4,-85.4,3
-0.001552138,0,206.4755957,27.9983934,-0.036820134,15.22857155,maize,2,2,0,1,1,1,3,3,2,2,4,42.4,-85.4,5
0.271728899,1,46.34010136,28.44978972,-2.477395121,15.08571448,maize,2,2,0,1,1,1,3,3,2,2,4,42.4,-85.4,8
-0.051883263,0,-193.6823845,30.02138002,0.785822296,15.97142873,maize,2,2,0,1,1,1,3,3,2,2,4,42.4,-85.4,11
-0.016263168,0,-81.66627509,29.98599735,-0.877626483,15.21428551,maize,2,2,0,1,1,1,3,3,2,2,4,42.4,-85.4,14
0.034277719,1,117.4809595,26.92951424,5.231380832,17.51666641,soybean,2,2,3,3,1,1,3,3,2,2,4,42.4,-85.4,2
-0.050983006,0,-9.701806549,27.87378337,6.397295552,17.80000003,soybean,2,2,3,3,1,1,3,3,2,2,4,42.4,-85.4,6
0.345597898,1,19.1607488,27.56647516,5.103222755,16.48333327,soybean,2,2,3,3,1,1,3,3,2,2,4,42.4,-85.4,9
0.10255447,1,175.3215587,26.15147941,6.487684681,17.06666644,soybean,2,2,3,3,1,1,3,3,2,2,4,42.4,-85.4,12
0.059751289,1,127.0124352,26.95432011,-8.379117904,8.240000117,wheat.winter,2,2,3,3,1,1,3,3,2,2,4,42.4,-85.4,7
-0.072444591,0,136.3389712,30.02138002,-9.411966631,9.910000113,wheat.winter,2,2,3,3,1,1,3,3,2,2,4,42.4,-85.4,10
-0.111982882,0,261.4846007,29.98599735,-5.218723297,10.12999997,wheat.winter,2,2,3,3,1,1,3,3,2,2,4,42.4,-85.4,13
0.076714801,1,-98.78774361,25.77599284,5.869234212,15.96000023,barley.spring,1,1,2,2,0,0,0,1,2,2,4,49.86,-99.96,1
0.573529412,1,-170.5218729,29.08789876,5.480807495,17.02000008,barley.spring,1,1,2,2,0,0,0,1,2,2,4,49.86,-99.96,2
0.232704403,1,-170.5218729,29.08789876,5.480807495,17.02000008,barley.spring,1,1,2,2,0,0,0,1,2,2,4,49.86,-99.96,2
0.09060241,1,-186.4681751,28.24710181,4.707847349,16.23999996,barley.spring,1,1,2,2,0,0,0,1,2,2,4,49.86,-99.96,3
0.086788566,1,-186.4681751,28.24710181,4.707847349,16.23999996,barley.spring,1,1,2,2,0,0,0,1,2,2,4,49.86,-99.96,3
-0.026465798,0,-83.97462225,25.69176852,3.124859964,15.31999989,barley.spring,1,1,2,2,0,0,0,1,2,2,4,49.86,-99.96,4
-0.039860748,0,-83.97462225,25.69176852,3.124859964,15.31999989,barley.spring,1,1,2,2,0,0,0,1,2,2,4,49.86,-99.96,4
0.132641292,1,-98.78774361,25.77599284,5.869234212,15.96000023,barley.spring,1,1,2,2,0,0,0,1,2,2,4,49.86,-99.96,1
-0.061420345,0,-26.07360938,31.31531943,8.004874937,21.11666679,maize,1,1,1,1,0,0,0,1,2,2,4,38.08,-86.15,6
-0.099252935,0,-26.07360938,31.31531943,8.004874937,21.11666679,maize,1,1,1,1,0,0,0,1,2,2,4,38.08,-86.15,6
-0.008144796,0,94.00183479,30.1265751,7.140114569,19.96666638,maize,1,1,1,1,0,0,0,1,2,2,4,38.08,-86.15,7
-0.026390198,0,94.00183479,30.1265751,7.140114569,19.96666638,maize,1,1,1,1,0,0,0,1,2,2,4,38.08,-86.15,7
-0.016504126,0,89.21316652,30.25088993,9.410761679,20.26666641,maize,1,1,1,1,0,0,0,1,2,2,4,38.08,-86.15,8
-0.097486672,0,89.21316652,30.25088993,9.410761679,20.26666641,maize,1,1,1,1,0,0,0,1,2,2,4,38.08,-86.15,8
-0.018199234,0,-14.80321426,33.68883884,8.97663338,21.39999994,maize,1,1,1,1,0,0,0,1,2,2,4,38.08,-86.15,9
-0.419889503,0,-14.80321426,33.68883884,8.97663338,21.39999994,maize,1,1,1,1,0,0,0,1,2,2,4,38.08,-86.15,9
-0.06128782,0,138.6987754,30.74464925,10.41143405,20.63333321,maize,1,1,1,1,0,0,0,1,2,2,4,38.08,-86.15,10
-0.102040816,0,138.6987754,30.74464925,10.41143405,20.63333321,maize,1,1,1,1,0,0,0,1,2,2,4,38.08,-86.15,10
-0.119122257,0,112.683093,28.14314122,-4.8074203,10.70909083,wheat.winter,1,1,1,1,1,1,3,3,2,2,4,46.57,23.79,2
-0.172413793,0,112.683093,28.14314122,-4.8074203,10.70909083,wheat.winter,1,1,1,1,1,1,3,3,2,2,4,46.57,23.79,2
-0.129213483,0,112.683093,28.14314122,-4.8074203,10.70909083,wheat.winter,1,1,0,0,1,1,3,3,2,2,4,46.57,23.79,2
-0.130890052,0,104.7116367,22.6840332,3.066187286,15.1833334,maize,1,1,1,1,1,1,0,0,2,2,4,48.12,9.03,4
-0.105007474,0,-179.405707,35.89181315,15.09476988,21.61999969,maize,1,1,1,1,0,0,1,1,2,2,4,34.02,71.47,2
0.176549865,1,-1.809808859,17.34275375,-8.680143295,4.359999943,wheat.spring,2,2,1,1,0,0,0,1,1,1,4,37.34,102.94,1
0.028636884,1,-1.809808859,17.34275375,-8.680143295,4.359999943,wheat.spring,2,2,1,1,0,0,0,1,1,1,4,37.34,102.94,1
0.109396914,1,-1.809808859,17.34275375,-8.680143295,4.359999943,wheat.spring,2,2,1,1,0,0,0,1,1,1,4,37.34,102.94,1
0.109356015,1,-1.809808859,17.34275375,-8.680143295,4.359999943,wheat.spring,2,2,1,1,0,0,0,1,1,1,4,37.34,102.94,1
0.108669109,1,-1.809808859,17.34275375,-8.680143295,4.359999943,wheat.spring,2,2,1,1,0,0,0,1,1,1,4,37.34,102.94,1
0.086404066,1,-1.809808859,17.34275375,-8.680143295,4.359999943,wheat.spring,2,2,1,1,0,0,0,1,1,1,4,37.34,102.94,1
0.029345372,1,-355.0031967,29.47333551,0.516953023,14.25999985,barley.spring,1,1,1,1,1,1,0,1,2,2,4,46.59,-116.95,3
-0.036879433,0,-228.1414576,31.41693115,2.647513326,16.13999996,barley.spring,1,1,1,1,1,1,0,1,2,2,4,46.59,-116.95,2
0.046511628,1,-198.9182317,29.47333551,-4.222057712,9.990909029,wheat.winter,1,1,1,1,1,1,0,1,2,2,4,46.59,-116.95,2
-0.009641873,0,-154.6386143,31.41693115,-3.631942011,11.54545453,wheat.winter,1,1,1,1,1,1,0,1,2,2,4,46.59,-116.95,1
-0.110047847,0,-352.9078598,30.45015987,12.65897099,26.4000001,cotton,1,1,1,1,0,0,0,1,1,1,10,-20.35,32.35,1
-0.330601093,0,-524.4847191,31.84649658,12.90322679,27.11250019,cotton,1,1,1,1,0,0,0,1,1,1,10,-20.35,32.35,2
-0.05707196,0,-438.0259168,31.28425162,14.79527037,26.76249981,cotton,1,1,1,1,0,0,0,1,1,1,10,-20.35,32.35,3
-0.073972603,0,-528.6188338,32.09323809,12.54790078,26.39999986,cotton,1,1,1,1,0,0,0,1,1,1,10,-20.35,32.35,4
-0.225255973,0,-648.2757996,32.77156982,12.85597672,27.58749986,cotton,1,1,1,1,0,0,0,1,1,1,10,-20.35,32.35,5
-0.055882353,0,-443.6600025,32.60930412,12.24088804,26.97500014,cotton,1,1,1,1,0,0,0,1,1,1,10,-20.35,32.35,6
-0.014553015,0,-318.3880088,30.48424505,9.854142712,20.73333359,wheat.winter,1,1,1,1,0,0,0,1,1,1,10,-20.35,32.35,2
-0.028697572,0,-367.1328878,29.60023154,10.09435018,21.03333346,wheat.winter,1,1,1,1,0,0,0,1,1,1,10,-20.35,32.35,3
-0.096359743,0,-310.8383552,29.60221026,9.440732894,20.16666667,wheat.winter,1,1,1,1,0,0,0,1,1,1,10,-20.35,32.35,4
-0.064444444,0,-455.7467592,29.41087686,10.35457052,19.86666648,wheat.winter,1,1,1,1,0,0,0,1,1,1,10,-20.35,32.35,5
0.187043796,1,-369.6139238,29.94307389,-9.697756958,14.04285717,maize,1,1,1,1,0,0,0,1,1,1,4,40.65,-104.98,2
0.074915509,1,-369.6139238,29.94307389,-9.697756958,14.04285717,maize,1,1,0,0,0,0,0,1,1,1,4,40.65,-104.98,2
-0.002516863,0,-369.6139238,29.94307389,-9.697756958,14.04285717,maize,1,1,1,1,0,0,0,1,1,1,4,40.65,-104.98,2
-0.115417176,0,-369.6139238,29.94307389,-9.697756958,14.04285717,maize,1,1,1,1,0,0,0,1,1,1,4,40.65,-104.98,2
0.040235814,1,-313.0233459,29.96926978,-3.214183807,14.88571426,maize,1,1,0,0,0,0,0,1,1,1,4,40.65,-104.98,3
-0.176525351,0,-313.0233459,29.96926978,-3.214183807,14.88571426,maize,1,1,1,1,0,0,0,1,1,1,4,40.65,-104.98,3
-0.200520156,0,-313.0233459,29.96926978,-3.214183807,14.88571426,maize,1,1,1,1,0,0,0,1,1,1,4,40.65,-104.98,3
-0.207849478,0,-313.0233459,29.96926978,-3.214183807,14.88571426,maize,1,1,1,1,0,0,0,1,1,1,4,40.65,-104.98,3
-0.098396501,0,-286.0562836,31.38395839,-4.813923645,13.92857163,maize,1,1,1,1,0,0,0,1,1,1,4,40.65,-104.98,4
-0.139911168,0,-286.0562836,31.38395839,-4.813923645,13.92857163,maize,1,1,0,0,0,0,0,1,1,1,4,40.65,-104.98,4
-0.236089985,0,-286.0562836,31.38395839,-4.813923645,13.92857163,maize,1,1,1,1,0,0,0,1,1,1,4,40.65,-104.98,4
-0.349171673,0,-286.0562836,31.38395839,-4.813923645,13.92857163,maize,1,1,1,1,0,0,0,1,1,1,4,40.65,-104.98,4
-0.051605371,0,-353.6436518,31.98261286,-5.420369975,14.80000016,maize,1,1,1,1,0,0,0,1,1,1,4,40.65,-104.98,5
-0.064748884,0,-353.6436518,31.98261286,-5.420369975,14.80000016,maize,1,1,1,1,0,0,0,1,1,1,4,40.65,-104.98,5
-0.100714529,0,-353.6436518,31.98261286,-5.420369975,14.80000016,maize,1,1,1,1,0,0,0,1,1,1,4,40.65,-104.98,5
-0.322594626,0,-353.6436518,31.98261286,-5.420369975,14.80000016,maize,1,1,0,0,0,0,0,1,1,1,4,40.65,-104.98,5
-0.075648768,0,-107.3364404,27.27657983,-4.864349365,13.85714286,maize,1,1,1,1,0,0,0,1,1,1,4,40.65,-104.98,6
-0.203246984,0,-107.3364404,27.27657983,-4.864349365,13.85714286,maize,1,1,1,1,0,0,0,1,1,1,4,40.65,-104.98,6
-0.305050698,0,-107.3364404,27.27657983,-4.864349365,13.85714286,maize,1,1,1,1,0,0,0,1,1,1,4,40.65,-104.98,6
-0.332432003,0,-107.3364404,27.27657983,-4.864349365,13.85714286,maize,1,1,0,0,0,0,0,1,1,1,4,40.65,-104.98,6
0.084961381,1,-130.8628319,29.04359091,-2.285887934,15.88333352,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,4
0.044247788,1,-130.8628319,29.04359091,-2.285887934,15.88333352,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,4
0.04400607,1,-130.8628319,29.04359091,-2.285887934,15.88333352,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,4
-0.009443861,0,-130.8628319,29.04359091,-2.285887934,15.88333352,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,4
-0.012151899,0,-130.8628319,29.04359091,-2.285887934,15.88333352,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,4
-0.013827434,0,-130.8628319,29.04359091,-2.285887934,15.88333352,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,4
0.254545455,1,-295.6581505,32.61847941,-1.780064367,17.31666668,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,5
0.115044248,1,-295.6581505,32.61847941,-1.780064367,17.31666668,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,5
0.070212766,1,-295.6581505,32.61847941,-1.780064367,17.31666668,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,5
0.026666667,1,-295.6581505,32.61847941,-1.780064367,17.31666668,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,5
-0.039010466,0,-295.6581505,32.61847941,-1.780064367,17.31666668,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,5
-0.040735874,0,-295.6581505,32.61847941,-1.780064367,17.31666668,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,5
2.525210084,1,-263.8571467,32.35001693,-0.995391477,16.25000016,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,6
1.379411765,1,-263.8571467,32.35001693,-0.995391477,16.25000016,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,6
0.6875,1,-263.8571467,32.35001693,-0.995391477,16.25000016,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,6
0.667420814,1,-263.8571467,32.35001693,-0.995391477,16.25000016,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,6
0.647783251,1,-263.8571467,32.35001693,-0.995391477,16.25000016,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,6
1.215846995,1,-263.8571467,32.35001693,-0.995391477,16.25000016,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,6
56.66666667,1,-239.7236091,29.8532892,-1.73498892,16.48333319,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,7
7.278688525,1,-239.7236091,29.8532892,-1.73498892,16.48333319,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,7
3.042944785,1,-239.7236091,29.8532892,-1.73498892,16.48333319,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,7
2.058823529,1,-239.7236091,29.8532892,-1.73498892,16.48333319,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,7
2,1,-239.7236091,29.8532892,-1.73498892,16.48333319,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,7
0.669172932,1,-239.7236091,29.8532892,-1.73498892,16.48333319,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,7
2.049261084,1,-142.0017361,31.20155581,-2.698452857,16.40000041,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,8
1.893939394,1,-142.0017361,31.20155581,-2.698452857,16.40000041,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,8
1.767567568,1,-142.0017361,31.20155581,-2.698452857,16.40000041,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,8
0.246511628,1,-142.0017361,31.20155581,-2.698452857,16.40000041,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,8
-0.108626198,0,-142.0017361,31.20155581,-2.698452857,16.40000041,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,8
1.784552846,1,-142.0017361,31.20155581,-2.698452857,16.40000041,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,8
0.186372745,1,-114.379501,25.52746385,-1.551314569,13.89999994,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,10
0.167176975,1,-114.379501,25.52746385,-1.551314569,13.89999994,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,10
0.127899271,1,-114.379501,25.52746385,-1.551314569,13.89999994,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,10
0.061151079,1,-114.379501,25.52746385,-1.551314569,13.89999994,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,10
-0.02972028,0,-114.379501,25.52746385,-1.551314569,13.89999994,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,10
-0.303539292,0,-114.379501,25.52746385,-1.551314569,13.89999994,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,10
0.059966685,1,-104.1043953,27.92928782,3.151821013,15.98333327,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,11
0.054945055,1,-104.1043953,27.92928782,3.151821013,15.98333327,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,11
0.05203731,1,-104.1043953,27.92928782,3.151821013,15.98333327,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,11
0.0495338,1,-104.1043953,27.92928782,3.151821013,15.98333327,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,11
0.010027855,1,-104.1043953,27.92928782,3.151821013,15.98333327,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,11
-0.047310757,0,-104.1043953,27.92928782,3.151821013,15.98333327,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,11
-0.120333988,0,-108.5313729,29.52320714,0.466339788,15.31666684,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,12
-0.196376102,0,-108.5313729,29.52320714,0.466339788,15.31666684,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,12
-0.358585859,0,-108.5313729,29.52320714,0.466339788,15.31666684,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,12
-0.369815092,0,-108.5313729,29.52320714,0.466339788,15.31666684,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,12
-0.463661972,0,-108.5313729,29.52320714,0.466339788,15.31666684,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,12
-0.570928196,0,-108.5313729,29.52320714,0.466339788,15.31666684,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,12
0.197339246,1,-136.0782156,30.31298631,-0.202791829,15.01666641,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,13
0.105734767,1,-136.0782156,30.31298631,-0.202791829,15.01666641,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,13
0.082048118,1,-136.0782156,30.31298631,-0.202791829,15.01666641,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,13
0.034504792,1,-136.0782156,30.31298631,-0.202791829,15.01666641,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,13
-0.071960298,0,-136.0782156,30.31298631,-0.202791829,15.01666641,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,13
-0.208734746,0,-136.0782156,30.31298631,-0.202791829,15.01666641,sunflower,1,1,1,1,0,0,0,1,0,0,4,46.82,-100.88,13
-0.398119122,0,-464.212142,32.61847941,-18.71494219,7.718181784,wheat.winter,1,1,2,2,0,0,0,1,0,0,4,46.82,-100.88,4
0.46975547,1,-222.2064853,32.35001693,-19.136043,5.963636387,wheat.winter,1,1,2,2,0,0,0,1,0,0,4,46.82,-100.88,5
0.068585944,1,-291.0296673,28.54303963,-18.69650958,7.327272654,wheat.winter,1,1,2,2,0,0,0,1,0,0,4,46.82,-100.88,6
-0.070192308,0,23.9502159,23.17429672,-18.51047048,4.927272723,wheat.winter,1,1,2,2,0,0,0,1,0,0,4,46.82,-100.88,9
-0.004468275,0,-366.0899204,27.51544583,-21.68672426,4.890908943,wheat.winter,1,1,2,2,0,0,0,1,0,0,4,46.82,-100.88,10
-0.085162423,0,94.78666069,27.35210788,-15.70618857,6.200000134,wheat.winter,1,1,2,2,0,0,0,1,0,0,4,46.82,-100.88,11
0.33763946,1,-163.3198221,26.98355201,-21.60462016,4.472727039,wheat.winter,1,1,2,2,0,0,0,1,0,0,4,46.82,-100.88,12
1.020477816,1,-133.7521325,29.40799639,4.868723716,15.33333317,soybean,1,1,1,1,0,0,0,1,2,2,3,52.52,15.12,1
-0.299203641,0,-84.02140571,24.79844223,6.353700699,16.26666705,soybean,0,0,0,0,0,0,0,1,2,2,3,52.52,15.12,2
1.480091013,1,-84.02140571,24.79844223,6.353700699,16.26666705,soybean,1,1,1,1,0,0,0,1,2,2,3,52.52,15.12,2
-0.387526652,0,87.05931479,24.17579306,8.846841135,15.88333321,soybean,0,0,0,0,0,0,0,1,2,2,3,52.52,15.12,3
-0.140547264,0,87.05931479,24.17579306,8.846841135,15.88333321,soybean,1,1,1,1,0,0,0,1,2,2,3,52.52,15.12,3
-0.2852194,0,-84.02140571,24.79844223,6.353700699,16.26666705,soybean,0,0,0,0,0,0,0,1,0,0,3,52.52,15.12,2
1.5,1,-84.02140571,24.79844223,6.353700699,16.26666705,soybean,1,1,1,1,0,0,0,1,0,0,3,52.52,15.12,2
0.238699008,1,-84.02140571,24.79844223,6.353700699,16.26666705,soybean,0,0,0,0,0,0,0,1,1,1,3,52.52,15.12,2
0.926681367,1,-84.02140571,24.79844223,6.353700699,16.26666705,soybean,1,1,1,1,0,0,0,1,1,1,3,52.52,15.12,2
0.720070423,1,-33.64271713,26.4539283,5.755201278,14.17142841,wheat.winter,1,1,3,3,0,0,0,0,2,2,3,-30.5,118.37,5
